title,author,expected_series,expected_position,franchise,source,book_id,work_id,series_id,isbn13,ratings_count,average_rating
Dark Side of the Moon,Sherrilyn Kenyon,Dark-Hunterverse,3,Dark-Hunterverse,goodreads_dump,84146,81236,772535,9780312934347,27659,4.15
One Tiny Lie,K.A. Tucker,Ten Tiny Breaths,2,Ten Tiny Breaths,goodreads_dump,17302495,22603415,451493,9781476740485,27657,4.29
Mistress of the Art of Death,Ariana Franklin,Mistress of the Art of Death,1,Mistress of the Art of Death,goodreads_dump,86643,2443651,162242,9780399154140,27643,3.95
The Halfling's Gem,R.A. Salvatore,The Icewind Dale Trilogy,3,The Icewind Dale Trilogy,goodreads_dump,68396,66291,178998,9780786938254,27597,4.16
Simply Irresistible,Jill Shalvis,Lucky Harbor,1,Lucky Harbor,goodreads_dump,7863423,11018887,188954,9780446571616,27562,3.92
Key of Valor,Nora Roberts,Key Trilogy,3,Key Trilogy,goodreads_dump,114206,348392,148285,9780515136531,27531,4.10
Face the Fire,Nora Roberts,Three Sisters Island,3,Three Sisters Island,goodreads_dump,59822,1820060,159141,9780749932985,27530,4.15
10th Anniversary,James Patterson,Women's Murder Club,10,Women's Murder Club,goodreads_dump,9436746,14321334,256054,9780316036269,27490,4.06
Nicolae,Tim LaHaye,Left Behind,3,Left Behind,goodreads_dump,27528,534981,186763,9780786224692,27489,3.95
Found in You,Laurelin Paige,Fixed,2,Fixed,goodreads_dump,17930773,25133915,510918,9781627040204,27468,4.26
"I, Alex Cross",James Patterson,Alex Cross,16,Alex Cross,goodreads_dump,6405929,6594813,170708,9780316018784,27446,3.99
Magic Kingdom For Sale/Sold,Terry Brooks,Magic Kingdom of Landover,1,Magic Kingdom of Landover,goodreads_dump,15547,287715,147755,9781857232561,27440,3.87
Interesting Times,Terry Pratchett,Discworld,17,Discworld,goodreads_dump,884288,22431183,448178,9780061056901,27423,4.17
Touch the Dark,Karen Chance,Cassandra Palmer,1,Cassandra Palmer,goodreads_dump,67513,65477,180032,9780451460936,27417,3.70
Welcome to Temptation,Jennifer Crusie,Dempseys,1,Dempseys,goodreads_dump,33727,2563621,202549,9780312932800,27389,3.94
Rock Chick Revenge,Kristen Ashley,Rock Chick,5,Rock Chick,goodreads_dump,11227043,16152938,310844,,27381,4.50
Blameless,Gail Carriger,Parasol Protectorate,3,Parasol Protectorate,goodreads_dump,7719355,10463674,175768,9780316074155,27378,4.01
The Immortal Highlander,Karen Marie Moning,Highlander,6,Highlander,goodreads_dump,112752,1281288,288259,9780440237563,27376,4.34
Desire Unchained,Larissa Ione,Demonica,2,Demonica,goodreads_dump,4497978,4546955,167719,9780446400985,27371,4.25
Metro Girl,Janet Evanovich,Alex Barnaby,1,Alex Barnaby,goodreads_dump,40329,1685766,158440,9780060584023,27354,3.60
Princess in Pink,Meg Cabot,The Princess Diaries,5,The Princess Diaries,goodreads_dump,93731,1075200,154668,9780060096120,27352,3.69
Perelandra,C.S. Lewis,Space Trilogy,2,Space Trilogy,goodreads_dump,100924,3148586,179993,9780007157167,27330,3.97
Carter Reed,Tijan,Carter Reed,1,Carter Reed,goodreads_dump,18221931,25655088,721311,,27320,4.03
Dirty Red,Tarryn Fisher,Love Me with Lies,2,Love Me with Lies,goodreads_dump,15832316,21568137,409972,,27318,4.21
Wethering the Storm,Samantha Towle,The Storm,2,The Storm,goodreads_dump,16053316,21837591,430547,,27306,4.32
One Second After,William R. Forstchen,After,1,After,goodreads_dump,4922079,4987669,784442,9780765317582,27302,3.93
Arrows of the Queen,Mercedes Lackey,Valdemar: Arrows of the Queen,1,Valdemar: Arrows of the Queen,goodreads_dump,13986,834071,226339,9780886773786,27290,4.16
Those Who Leave and Those Who Stay,Elena Ferrante,L'amica geniale,3,L'amica geniale,goodreads_dump,23156040,26579483,557313,9781609452230,27288,4.29
Forever Black,Sandi Lynn,Forever,1,Forever,goodreads_dump,17286162,23905943,487022,,27283,3.99
The Last Boyfriend,Nora Roberts,Inn BoonsBoro Trilogy,2,Inn BoonsBoro Trilogy,goodreads_dump,12099007,17067735,280835,9781455806935,27280,4.06
Rome,Jay Crownover,Marked Men,3,Marked Men,goodreads_dump,17798233,24897193,493662,,27235,4.22
The Kalahari Typing School for Men,Alexander McCall Smith,No. 1 Ladies' Detective Agency,4,No. 1 Ladies' Detective Agency,goodreads_dump,7036,2647331,163116,9780349117041,27213,3.99
Princess of the Midnight Ball,Jessica Day George,The Princesses of Westfalin Trilogy,1,The Princesses of Westfalin Trilogy,goodreads_dump,3697927,3741438,231041,9781599903224,27166,3.92
Twice Tempted,Jeaniene Frost,Night Prince,2,Night Prince,goodreads_dump,13125234,18301054,314720,9780062076106,27151,4.29
The Naked Sun,Isaac Asimov,Robot,2,Robot,goodreads_dump,30016,1583154,179174,9780586010167,27137,4.12
The Egypt Game,Zilpha Keatley Snyder,Game,1,Game,goodreads_dump,903,1731888,279420,9780808553038,27106,3.81
The Perfect Husband,Lisa Gardner,Quincy & Rainie,1,Quincy & Rainie,goodreads_dump,65910,553563,150370,9780553587692,27101,4.01
Shadows,Jennifer L. Armentrout,Lux,.5,Lux,goodreads_dump,13183957,18364495,319073,9781620610084,27077,4.16
Rock Chick Rescue,Kristen Ashley,Rock Chick,2,Rock Chick,goodreads_dump,7405450,9315103,310841,9781849234757,27075,4.31
A Stroke of Midnight,Laurell K. Hamilton,Merry Gentry,4,Merry Gentry,goodreads_dump,30226,3341382,166227,9780345443601,27062,4.06
Creed,Kristen Ashley,Unfinished Hero,2,Unfinished Hero,goodreads_dump,13640229,19254508,375733,9781301160822,27047,4.17
The Revenge of Seven,Pittacus Lore,Lorien Legacies,5,Lorien Legacies,goodreads_dump,19346451,26378005,548909,9780062194725,27035,4.28
Breathe,Kristen Ashley,Colorado Mountain,4,Colorado Mountain,goodreads_dump,15742039,21429192,395753,9781476145389,27030,4.38
War and Remembrance,Herman Wouk,The Henry Family,2,The Henry Family,goodreads_dump,42986,376293,452747,9780316954990,27030,4.38
Rock Chick Renegade,Kristen Ashley,Rock Chick,4,Rock Chick,goodreads_dump,10813469,15727084,310843,,27015,4.46
Use of Weapons,Iain M. Banks,Culture,3,Culture,goodreads_dump,12007,1494156,178912,9781857231359,26989,4.18
Nobody's Baby But Mine,Susan Elizabeth Phillips,Chicago Stars,3,Chicago Stars,goodreads_dump,73080,776136,152414,9780380782345,26983,4.06
Unbeautifully,Madeline Sheehan,Undeniable,2,Undeniable,goodreads_dump,16114861,21932118,433413,9781301345670,26983,4.37
Tales from a Not-So-Popular Party Girl,Rachel Renee Russell,Dork Diaries,2,Dork Diaries,goodreads_dump,8274537,13122821,177493,9781416986560,26981,4.28
A Dangerous Path,Erin Hunter,Warriors,5,Warriors,goodreads_dump,336245,995220,403230,9780060525651,26980,4.42
Seventh Son,Orson Scott Card,Tales of Alvin Maker,1,Tales of Alvin Maker,goodreads_dump,40290,2771466,163641,9780765347756,26976,3.86
Ramona Forever,Beverly Cleary,Ramona Quimby,7,Ramona Quimby,goodreads_dump,91249,2494398,162481,9780380728015,26967,4.05
Mona Lisa Overdrive,William Gibson,Sprawl,3,Sprawl,goodreads_dump,154091,1263322,156151,9780553281743,26941,3.97
The Paper Magician,Charlie N. Holmberg,The Paper Magician Trilogy,1,The Paper Magician Trilogy,goodreads_dump,20727654,40051132,667345,9781477823835,26937,3.63
Maybe Not,Colleen Hoover,Maybe,1.5,Maybe,goodreads_dump,23587984,43191048,708961,,26935,4.13
Parable of the Sower,Octavia E. Butler,Earthseed,1,Earthseed,goodreads_dump,52397,59258,239886,9780446675505,26932,4.14
Midnight Rising,Lara Adrian,Midnight Breed,4,Midnight Breed,goodreads_dump,1928873,1931181,179023,9780440244448,26905,4.23
The Narrows,Michael Connelly,Harry Bosch,10,Harry Bosch,goodreads_dump,409918,2661517,163149,9780446699549,26870,4.10
Bare Bones,Kathy Reichs,Temperance Brennan,6,Temperance Brennan,goodreads_dump,128752,1389389,156951,9780743453004,26863,3.96
Ascend,Amanda Hocking,Trylle,3,Trylle,goodreads_dump,11947829,17385456,178377,9781250006332,26863,4.08
The Mysterious Island,Jules Verne,Captain Nemo,12,Captain Nemo,goodreads_dump,32831,1167706,621673,9780812972122,26862,4.08
The Magic Faraway Tree,Enid Blyton,The Faraway Tree,2,The Faraway Tree,goodreads_dump,74998,1359249,246674,9780749748012,26854,4.29
Buffy the Vampire Slayer: The Long Way Home,Joss Whedon,Buffy the Vampire Slayer: Season 8,1,Buffy the Vampire Slayer: Season 8,goodreads_dump,1270615,1259542,181088,9781593078225,26827,3.96
In The Afterlight,Alexandra Bracken,The Darkest Minds,3,The Darkest Minds,goodreads_dump,16150831,21986944,851625,9781423157526,26797,4.36
Miss Nelson Is Back,Harry Allard,Miss Nelson,2,Miss Nelson,goodreads_dump,279692,3350842,253241,9780395416686,26789,4.33
Mattimeo,Brian Jacques,Redwall,3,Redwall,goodreads_dump,201342,1178215,155499,9780441006106,26784,4.02
A Perfect Blood,Kim Harrison,The Hollows,10,The Hollows,goodreads_dump,10599805,15507485,236370,9780061957895,26760,4.38
Key of Knowledge,Nora Roberts,Key Trilogy,2,Key Trilogy,goodreads_dump,248682,348381,148284,9780739439067,26749,4.09
Knots and Crosses,Ian Rankin,Inspector Rebus,1,Inspector Rebus,goodreads_dump,634407,3127921,165319,9780312956738,26747,3.83
A Red Herring Without Mustard,Alan Bradley,Flavia de Luce,3,Flavia de Luce,goodreads_dump,8517008,8586372,174450,9780385342322,26709,4.07
Dime Store Magic,Kelley Armstrong,Women of the Otherworld,3,Women of the Otherworld,goodreads_dump,125926,2492799,162476,9780553590159,26700,4.07
Rapture in Death,J.D. Robb,In Death,4,In Death,goodreads_dump,201175,87373,145646,9781423301851,26694,4.26
The Bet,Rachel Van Dyken,The Bet,1,The Bet,goodreads_dump,17560674,24490654,532301,,26689,3.84
Streams of Silver,R.A. Salvatore,The Icewind Dale Trilogy,2,The Icewind Dale Trilogy,goodreads_dump,66692,215324,178997,9780880386722,26686,4.14
On the Edge,Ilona Andrews,The Edge,1,The Edge,goodreads_dump,6329547,6515186,170183,9780441017805,26652,4.03
Seduced by Moonlight,Laurell K. Hamilton,Merry Gentry,3,Merry Gentry,goodreads_dump,30243,3341458,166229,9780553816327,26648,4.05
Goddess Interrupted,Aimee Carter,Goddess Test,2,Goddess Test,goodreads_dump,12637490,15011943,223377,9780373210459,26645,4.02
The Robots of Dawn,Isaac Asimov,Robot,3,Robot,goodreads_dump,41810,905286,179175,9780553299496,26638,4.13
"Maximum Ride, Vol. 1",James Patterson,Maximum Ride: The Manga,1,Maximum Ride: The Manga,goodreads_dump,3173558,3206010,241182,9780759529519,26627,4.24
Flirt,Laurell K. Hamilton,"Anita Blake, Vampire Hunter",18,"Anita Blake, Vampire Hunter",goodreads_dump,6726595,6922779,178821,9780425235676,26606,3.70
Valiant,Holly Black,Modern Faerie Tales,2,Modern Faerie Tales,goodreads_dump,266607,588218,150739,9780689868238,26602,3.92
The Dead-Tossed Waves,Carrie Ryan,The Forest of Hands and Teeth,2,The Forest of Hands and Teeth,goodreads_dump,6555517,6549320,170402,9780385736848,26597,3.91
The Lust Lizard of Melancholy Cove,Christopher Moore,Pine Cove,2,Pine Cove,goodreads_dump,33458,1573176,467433,9780060735456,26577,3.85
The Diamond Throne,David Eddings,The Elenium,1,The Elenium,goodreads_dump,616678,968062,153911,9780345367693,26575,3.93
Born in Ice,Nora Roberts,Born In Trilogy,2,Born In Trilogy,goodreads_dump,114129,1615804,179065,9780515116755,26573,4.13
Illusions,Aprilynne Pike,Wings,3,Wings,goodreads_dump,6918909,7146544,173130,9780061668098,26573,4.12
Crush,Nicole Williams,Crash,3,Crash,goodreads_dump,16096514,21904550,429992,9780062267177,26568,4.24
D is for Deadbeat,Sue Grafton,Kinsey Millhone,4,Kinsey Millhone,goodreads_dump,64857,2552496,162765,9780312939021,26523,3.85
Spin,Robert Charles Wilson,Spin Saga,1,Spin Saga,goodreads_dump,910863,47562,202546,9780765348258,26520,4.01
My Father's Dragon,Ruth Stiles Gannett,My Father's Dragon,1,My Father's Dragon,goodreads_dump,34898,3217669,387466,9780440421214,26511,4.09
Boneshaker,Cherie Priest,The Clockwork Century,1,The Clockwork Century,goodreads_dump,1137215,1124460,155077,9780765318411,26510,3.50
An Ice Cold Grave,Charlaine Harris,Harper Connelly,3,Harper Connelly,goodreads_dump,140097,3159808,165447,9780425217290,26506,3.95
Ballet Shoes,Noel Streatfeild,Shoes,1,Shoes,goodreads_dump,10444,1505465,463393,9780679847595,26503,4.06
The Last Precinct,Patricia Cornwell,Kay Scarpetta,11,Kay Scarpetta,goodreads_dump,320167,865958,153208,9780751525359,26502,3.83
A Murder Is Announced,Agatha Christie,Miss Marple,5,Miss Marple,goodreads_dump,16298,2288775,199039,9781579126292,26502,3.96
The Hammer of Thor,Rick Riordan,Magnus Chase and the Gods of Asgard,2,Magnus Chase and the Gods of Asgard,goodreads_dump,27904311,46919813,830283,9781423160922,26454,4.37
To Green Angel Tower,Tad Williams,"Memory, Sorrow, and Thorn",3,"Memory, Sorrow, and Thorn",goodreads_dump,28691,2242650,179506,9780756402983,26412,4.16
Cross Country,James Patterson,Alex Cross,14,Alex Cross,goodreads_dump,1713912,6634474,170962,9780316024648,26394,3.84
Lament: The Faerie Queen's Deception,Maggie Stiefvater,Books of Faerie,1,Books of Faerie,goodreads_dump,3112850,3144132,165384,9780738713700,26391,3.69
Reasonable Doubt: Volume 1,Whitney G.,Reasonable Doubt,1,Reasonable Doubt,goodreads_dump,20761374,40094032,608805,2940149543335,26363,4.13
"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever",Christopher Pike,The Last Vampire,2,The Last Vampire,goodreads_dump,6424184,6613427,300927,9781416983095,26362,4.06
The Cay,Theodore Taylor,The Cay,1,The Cay,goodreads_dump,18553,2351167,251652,9780440229124,26352,3.74
Angels Flight,Michael Connelly,Harry Bosch,6,Harry Bosch,goodreads_dump,32502,2449470,162269,9780446607278,26339,4.13
Dragonsdawn,Anne McCaffrey,Pern (Chronological Order),9,Pern (Chronological Order),goodreads_dump,465904,3310352,185478,9780893662134,26298,4.18
Robopocalypse,Daniel H. Wilson,Robopocalypse,1,Robopocalypse,goodreads_dump,9634967,14247828,604167,9780385533850,26297,3.67
The Calling,Kelley Armstrong,Darkness Rising,2,Darkness Rising,goodreads_dump,11765920,13535869,178457,9780061797057,26296,4.10
Night Watch,Sergei Lukyanenko,Dozory,1,Dozory,goodreads_dump,359375,349497,148293,9781401359799,26295,3.97
A Drink Before the War,Dennis Lehane,Kenzie & Gennaro,1,Kenzie & Gennaro,goodreads_dump,21685,22786,144722,9780156029025,26269,3.96
Vanish,Sophie Jordan,Firelight,2,Firelight,goodreads_dump,9436632,14321219,197049,9780061935107,26248,3.95
Prodigal Son,Dean Koontz,Dean Koontz's Frankenstein,1,Dean Koontz's Frankenstein,goodreads_dump,21337,4809336,167964,9781415915615,26247,4.01
A Shade of Vampire,Bella Forrest,A Shade of Vampire,1,A Shade of Vampire,goodreads_dump,17255435,23581869,490708,9781481280761,26234,3.83
I Hunt Killers,Barry Lyga,Jasper Dent,1,Jasper Dent,goodreads_dump,7766027,10644152,365196,9780316125840,26227,4.02
A Darkness More Than Night,Michael Connelly,Harry Bosch,7,Harry Bosch,goodreads_dump,76867,3094994,165077,9780446667906,26223,4.12
Deep,Kylie Scott,Stage Dive,4,Stage Dive,goodreads_dump,18461986,26116275,546544,,26194,4.09
Damaged,H.M. Ward,Damaged,1,Damaged,goodreads_dump,17231976,23748095,758416,9780615796154,26188,3.93
The Fifth Season,N.K. Jemisin,The Broken Earth,1,The Broken Earth,goodreads_dump,19161852,26115977,543203,9780316229296,26166,4.31
Between the Lines,Tammara Webber,Between the Lines,1,Between the Lines,goodreads_dump,11262424,16189235,277767,,26155,3.71
Rock Chick Redemption,Kristen Ashley,Rock Chick,3,Rock Chick,goodreads_dump,9799572,14689744,310842,9781453720691,26153,4.43
The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,Catherynne M. Valente,Fairyland,1,Fairyland,goodreads_dump,9591398,6749837,250387,9780312649616,26152,3.97
The Fall,Guillermo del Toro,The Strain Trilogy,2,The Strain Trilogy,goodreads_dump,6723348,6919505,172491,9780061558221,26146,3.80
The Dry,Jane Harper,Aaron Falk,1,Aaron Falk,goodreads_dump,27824826,47804789,1010025,,26138,4.06
Kushiel's Avatar,Jacqueline Carey,Phedre's Trilogy,3,Phedre's Trilogy,goodreads_dump,40223,598481,216138,9781405034142,26137,4.37
Full Moon Rising,Keri Arthur,Riley Jenson Guardian,1,Riley Jenson Guardian,goodreads_dump,172764,907142,153501,9780553588453,26125,3.89
Angels,Marian Keyes,Walsh Family,3,Walsh Family,goodreads_dump,82747,3241063,224610,9780060512149,26118,3.74
Sisterhood Everlasting,Ann Brashares,Sisterhood,5,Sisterhood,goodreads_dump,9461872,14346762,241778,9780385521222,26117,3.90
Outpost,Ann Aguirre,Razorland,2,Razorland,goodreads_dump,10193062,15092213,223378,9780312650094,26084,4.12
Blood And Gold,Anne Rice,The Vampire Chronicles,8,The Vampire Chronicles,goodreads_dump,31341,2926067,164316,9780099271499,26084,3.88
Price of a Kiss,Linda Kage,Forbidden Men,1,Forbidden Men,goodreads_dump,17833099,24951197,584317,,26064,4.09
The Prisoner of Cell 25,Richard Paul Evans,Michael Vey,1,Michael Vey,goodreads_dump,11337912,16266538,289575,9781451656503,26047,4.20
Silver on the Tree,Susan Cooper,The Dark is Rising,5,The Dark is Rising,goodreads_dump,11313,1358831,182292,9780689840333,26045,4.16
Rot & Ruin,Jonathan Maberry,Rot & Ruin,1,Rot & Ruin,goodreads_dump,7157310,7443037,193430,9781442402324,26042,4.10
Young Zaphod Plays It Safe,Douglas Adams,Hitchhiker's Guide to the Galaxy,.5,Hitchhiker's Guide to the Galaxy,goodreads_dump,15847717,21592731,853306,9785511976877,26036,3.69
Fallout,Ellen Hopkins,Crank,3,Crank,goodreads_dump,7171876,6738352,171511,9781416950097,26011,4.29
Gods and Generals,Jeff Shaara,The Civil War Trilogy,1,The Civil War Trilogy,goodreads_dump,29925,30342,182098,9781841580654,26003,4.05
Blue-Eyed Devil,Lisa Kleypas,The Travises,2,The Travises,goodreads_dump,1756703,2323791,161763,9780312351649,26001,4.21
Soul Harvest: The World Takes Sides,Tim LaHaye,Left Behind,4,Left Behind,goodreads_dump,228261,122831,186764,9780842329255,25994,3.95
How the Light Gets In,Louise Penny,Chief Inspector Armand Gamache,9,Chief Inspector Armand Gamache,goodreads_dump,17167084,23594240,475894,9780312655471,25956,4.41
The Secret Diaries of Miss Miranda Cheever,Julia Quinn,Bevelstoke,1,Bevelstoke,goodreads_dump,110387,1790570,158930,9780061230837,25949,3.93
Natural Born Charmer,Susan Elizabeth Phillips,Chicago Stars,7,Chicago Stars,goodreads_dump,73064,1615880,158154,9780060734572,25924,4.15
The Prodigal Daughter,Jeffrey Archer,Kane & Abel,2,Kane & Abel,goodreads_dump,78987,1839081,159272,9780312997144,25920,3.92
The Black Box,Michael Connelly,Harry Bosch,18,Harry Bosch,goodreads_dump,13495034,19042633,378998,9780316069434,25901,4.09
Into the Wilderness,Sara Donati,Wilderness,1,Wilderness,goodreads_dump,72854,3098033,165091,9780553578522,25882,4.10
Daughter of the Blood,Anne Bishop,The Black Jewels,1,The Black Jewels,goodreads_dump,47956,353853,148434,9780451456717,25878,4.12
The Hit,David Baldacci,Will Robie,2,Will Robie,goodreads_dump,15791154,21512735,475207,9781455521210,25846,4.05
The Heroes,Joe Abercrombie,First Law World,5,First Law World,goodreads_dump,9300768,12879765,756831,9780316123358,25838,4.27
Rush Too Far,Abbi Glines,Rosemary Beach,4,Rosemary Beach,goodreads_dump,18211536,25633433,535077,,25828,4.24
Dragondrums,Anne McCaffrey,Harper Hall of Pern,3,Harper Hall of Pern,goodreads_dump,28553,1592020,158010,9780689860065,25825,4.05
Syren,Angie Sage,Septimus Heap,5,Septimus Heap,goodreads_dump,4935682,5001343,168141,9780747594154,25824,4.10
Remy,Katy Evans,Real,3,Real,goodreads_dump,17830559,24946137,495197,,25823,4.31
Sweet Filthy Boy,Christina Lauren,Wild Seasons,1,Wild Seasons,goodreads_dump,18775297,26751379,565380,9781476751801,25808,4.16
